seed,frame,cls,uc,v
42,2424,1,244.0,522.5
42,2424,1,373.8,393.5
42,2424,0,196.9,622.0
42,2424,1,454.8,527.0
42,2424,0,480.5,552.5
42,2424,0,277.5,457.5
42,2424,0,421.0,480.0
42,2424,0,411.2,450.2
42,2424,1,374.0,394.5
42,2424,0,278.5,450.0
42,2424,0,389.0,407.8
42,2424,0,276.2,463.5
42,2424,0,124.8,488.5
42,2424,1,306.5,395.0
42,2424,0,412.5,450.5
42,2424,0,117.8,497.0
42,2424,0,419.5,458.0
42,2424,0,259.0,490.0
42,2424,0,3.9,542.0
42,2424,0,286.5,438.0
42,2425,0,95.8,640.0
42,2425,1,377.5,400.5
42,2425,0,422.8,456.0
42,2425,0,278.0,476.5
42,2425,0,278.8,454.5
42,2425,0,414.0,454.5
42,2425,0,196.4,635.0
42,2425,0,423.2,483.5
42,2425,0,391.0,406.0
42,2425,0,123.0,501.0
42,2425,1,310.0,402.2
42,2425,1,458.0,532.5
42,2425,0,260.2,511.0
42,2425,1,398.5,433.5
42,2425,0,277.0,484.2
42,2425,0,259.8,497.0
42,2425,0,156.0,489.0
42,2425,1,324.0,332.0
42,2425,0,446.0,493.0
42,2425,0,401.5,435.2
42,2425,1,248.2,537.0
42,2425,0,483.8,563.0
42,2426,0,89.2,640.0
42,2426,0,277.0,486.0
42,2426,1,458.8,535.0
42,2426,0,414.2,457.0
42,2426,0,423.5,485.5
42,2426,0,486.0,563.5
42,2426,0,115.9,505.5
42,2426,0,423.0,461.0
42,2426,0,195.0,633.0
42,2426,0,278.5,468.5
42,2426,1,376.5,401.8
42,2426,0,153.1,496.5
42,2426,0,422.0,479.5
42,2426,0,391.0,414.5
42,2426,1,609.5,433.0
42,2426,1,396.5,436.0
42,2426,0,446.2,479.5
42,2426,0,293.0,436.0
42,2426,0,277.5,459.5
42,2426,1,247.1,541.0
42,2426,0,401.5,439.8
42,2426,1,398.5,438.5
42,2426,1,245.2,532.0
42,2426,0,56.2,557.5
42,2426,0,169.0,478.2
42,2427,0,85.5,640.0
42,2427,0,116.8,510.0
42,2427,0,278.5,469.0
42,2427,0,415.0,459.2
42,2427,0,277.5,491.8
42,2427,0,620.0,514.0
42,2427,0,148.5,501.0
42,2427,0,486.2,569.0
42,2427,0,425.5,489.2
42,2427,1,377.8,403.5
42,2427,0,402.8,441.8
42,2427,1,460.0,542.5
42,2427,0,193.8,632.0
42,2427,1,310.0,408.0
42,2427,1,247.2,545.0
42,2427,0,293.5,441.0
42,2427,0,260.2,521.0
42,2427,0,278.8,479.5
42,2427,0,401.2,441.0
42,2427,0,392.0,413.5
42,2427,0,424.2,479.0
42,2427,0,394.0,419.0
42,2427,1,41.1,561.0
42,2427,0,279.0,456.5
42,2427,0,169.1,483.5
42,2427,0,258.2,519.5
42,2428,0,278.5,472.0
42,2428,1,377.8,406.0
42,2428,0,277.5,497.5
42,2428,1,462.8,551.0
42,2428,0,488.8,576.0
42,2428,0,80.7,640.0
42,2428,1,310.0,409.2
42,2428,0,403.0,442.8
42,2428,0,427.8,495.5
42,2428,0,278.8,481.5
42,2428,1,247.0,552.5
42,2428,1,463.2,544.5
42,2428,0,425.8,484.5
42,2428,0,425.0,468.5
42,2428,0,393.5,421.0
42,2428,0,394.8,423.0
42,2428,0,144.8,512.5
42,2428,0,449.5,499.8
42,2428,0,416.0,462.0
42,2428,0,293.2,442.8
42,2428,0,401.2,443.0
42,2428,0,190.8,631.0
42,2429,1,468.0,559.5
42,2429,0,189.5,631.0
42,2429,0,430.0,483.5
42,2429,0,495.2,589.0
42,2429,0,278.8,505.0
42,2429,1,247.5,560.0
42,2429,0,419.8,468.5
42,2429,0,430.5,502.5
42,2429,0,280.0,479.0
42,2429,1,295.5,447.0
42,2429,1,35.2,569.0
42,2429,0,293.5,450.0
42,2429,1,400.0,446.5
42,2429,0,261.0,525.5
42,2429,1,404.0,448.5
42,2429,1,379.5,409.5
42,2429,0,635.0,488.5
42,2429,0,406.0,450.5
42,2429,0,428.8,470.8
42,2429,0,396.5,426.8
42,2429,0,292.2,451.5
42,2429,1,311.0,410.5
42,2429,0,396.0,424.8
42,2429,0,295.0,446.5
42,2430,1,469.0,564.5
42,2430,0,184.0,634.5
42,2430,0,494.5,594.0
42,2430,0,276.0,507.2
42,2430,0,429.5,497.0
42,2430,1,378.5,412.0
42,2430,1,310.5,420.0
42,2430,0,277.8,508.0
42,2430,1,403.5,452.0
42,2430,0,278.5,491.5
42,2430,0,132.7,532.0
42,2430,1,243.9,557.5
42,2430,0,95.4,528.5
42,2430,0,7.2,600.0
42,2430,0,418.8,474.0
42,2430,0,235.8,558.5
42,2430,0,278.5,476.5
42,2430,1,399.5,450.2
42,2430,0,4.5,549.0
42,2430,1,402.0,452.0
42,2430,0,5.2,587.0
42,2430,0,425.5,483.2
42,2430,0,293.0,448.5
42,2430,1,405.2,452.0
42,2430,1,64.6,639.5
42,2430,0,395.0,425.5
42,2430,0,427.8,482.0
42,2430,0,491.5,590.0
42,2430,0,499.2,595.0
42,2430,0,59.7,552.0
42,2431,1,470.2,569.0
42,2431,0,181.6,639.5
42,2431,0,50.8,553.5
42,2431,1,402.0,453.8
42,2431,1,23.8,568.5
42,2431,0,277.5,479.5
42,2431,1,309.5,416.5
42,2431,0,430.0,509.2
42,2431,0,394.2,423.5
42,2431,1,403.8,452.8
42,2431,1,379.0,413.2
42,2431,0,275.0,504.5
42,2431,0,502.5,596.5
42,2431,1,399.5,451.0
42,2431,0,276.0,491.5
42,2431,0,455.8,543.0
42,2431,0,419.0,473.5
42,2431,1,240.8,562.0
42,2431,0,129.5,512.0
42,2431,0,233.6,534.0
42,2431,0,275.0,504.5
42,2431,0,165.4,469.5
42,2432,0,47.6,545.0
42,2432,0,423.5,474.0
42,2432,1,382.2,412.0
42,2432,0,277.5,505.0
42,2432,1,245.5,567.0
42,2432,0,435.5,511.0
42,2432,1,405.5,450.8
42,2432,0,505.0,602.0
42,2432,0,180.0,633.0
42,2432,0,279.5,500.2
42,2432,1,295.5,444.2
42,2432,0,398.0,422.5
42,2432,0,291.5,450.0
42,2432,0,510.0,605.0
42,2433,0,423.5,474.5
42,2433,1,381.5,411.5
42,2433,0,278.5,478.5
42,2433,0,277.0,479.0
42,2433,0,503.8,603.0
42,2433,0,293.8,446.5
42,2433,1,404.5,448.5
42,2433,0,584.0,640.0
42,2433,0,276.2,508.0
42,2433,0,435.5,511.2
42,2433,0,397.0,423.0
42,2433,1,243.5,566.0
42,2434,0,518.9,612.0
42,2434,0,438.2,511.2
42,2434,0,277.0,507.0
42,2434,0,425.2,474.5
42,2434,0,595.0,639.0
42,2434,1,383.0,412.0
42,2434,0,172.6,636.0
42,2434,1,243.8,570.5
42,2434,0,411.5,452.5
42,2434,0,279.0,488.2
42,2434,1,406.0,451.2
42,2434,0,295.0,446.0
42,2434,0,293.0,449.5
42,2434,1,295.5,445.2
42,2434,1,482.5,575.5
42,2434,1,11.3,573.0
42,2434,0,291.0,451.5
42,2434,1,405.0,451.5
42,2435,0,165.2,638.5
42,2435,1,486.5,583.5
42,2435,0,276.5,509.0
42,2435,0,440.5,513.0
42,2435,0,521.5,617.0
42,2435,0,427.2,477.5
42,2435,1,408.0,448.5
42,2435,0,277.8,495.8
42,2435,1,5.3,582.0
42,2435,0,469.0,550.5
42,2435,0,604.0,638.0
42,2435,0,289.5,453.8
42,2435,1,104.1,507.0
42,2435,0,278.8,481.0
42,2435,1,312.5,413.5
42,2435,0,469.5,503.8
42,2435,0,6.8,581.0
42,2435,1,241.0,576.5
42,2435,0,157.8,462.5
42,2435,1,296.0,449.0
42,2435,1,385.0,411.0
42,2436,1,487.8,583.5
42,2436,0,470.2,550.5
42,2436,0,441.5,514.0
42,2436,0,161.5,639.0
42,2436,0,427.2,476.5
42,2436,0,277.0,494.5
42,2436,1,408.0,448.5
42,2436,0,278.2,482.5
42,2436,0,525.0,622.0
42,2436,0,276.2,506.0
42,2436,1,24.2,544.0
42,2436,1,294.8,446.5
42,2436,0,295.0,445.0
42,2436,1,312.0,410.5
42,2437,1,491.5,584.0
42,2437,0,428.5,472.5
42,2437,0,277.5,481.5
42,2437,0,153.8,638.5
42,2437,0,275.5,506.5
42,2437,0,21.2,525.0
42,2437,0,443.0,512.5
42,2437,0,624.0,639.0
42,2437,1,408.5,447.5
42,2437,0,533.0,622.0
42,2437,1,294.2,447.5
42,2437,0,294.2,445.5
42,2437,0,275.0,509.5
42,2437,0,277.5,472.0
42,2437,1,412.0,447.5
42,2438,0,430.0,472.8
42,2438,0,276.8,489.0
42,2438,0,276.0,502.0
42,2438,0,445.5,511.0
42,2438,1,495.2,586.5
42,2438,0,274.5,511.0
42,2438,0,14.3,517.5
42,2438,0,251.2,555.5
42,2438,1,384.5,403.5
42,2438,0,444.0,508.8
42,2438,0,294.0,445.0
42,2438,1,40.8,119.7
42,2438,0,277.5,472.0
42,2438,1,294.0,446.5
42,2438,1,409.5,443.0
42,2439,1,385.8,404.0
42,2439,0,20.0,573.5
42,2439,0,277.5,484.8
42,2439,0,275.8,493.8
42,2439,1,498.0,585.0
42,2439,0,446.5,509.0
42,2439,0,275.0,509.5
42,2439,0,295.0,445.0
42,2439,1,410.8,445.5
42,2439,0,431.5,471.5
42,2439,1,375.5,282.5
42,2439,1,313.8,405.0
42,2439,0,135.1,464.0
42,2439,1,411.5,444.5
42,2439,0,252.2,525.0
42,2439,0,307.5,417.0
42,2439,1,183.0,448.0
42,2439,0,251.8,560.0
42,2439,0,294.0,448.5
42,2440,1,502.0,601.0
42,2440,0,9.0,543.0
42,2440,1,385.2,409.8
42,2440,0,276.0,483.5
42,2440,0,275.0,519.0
42,2440,1,232.0,595.0
42,2440,0,432.0,479.0
42,2440,0,293.5,454.5
42,2440,0,548.5,639.5
42,2440,0,250.4,543.0
42,2440,0,448.0,513.5
42,2440,0,417.0,456.0
42,2440,0,387.5,413.8
42,2440,0,273.5,519.0
42,2440,0,417.8,459.5
42,2441,0,436.0,482.0
42,2441,0,452.8,525.5
42,2441,0,486.8,572.0
42,2441,0,276.8,492.2
42,2441,1,414.0,453.5
42,2441,1,387.8,409.0
42,2441,0,558.5,639.0
42,2441,0,419.8,456.2
42,2441,0,251.2,534.0
42,2441,1,232.0,598.0
42,2441,0,275.8,504.0
42,2441,0,508.8,608.0
42,2441,0,277.5,482.2
42,2441,0,294.8,452.0
42,2441,0,4.9,552.0
42,2441,0,274.0,521.5
42,2441,0,293.2,453.5
42,2441,0,405.8,425.0
42,2441,1,295.5,451.0
42,2441,0,394.5,419.5
42,2441,0,388.2,409.0
42,2442,0,455.0,520.5
42,2442,0,438.0,480.5
42,2442,1,389.5,408.5
42,2442,1,232.1,597.0
42,2442,1,182.2,454.0
42,2442,0,275.0,517.0
42,2442,0,277.0,502.5
42,2442,0,489.5,570.0
42,2442,1,296.5,449.5
42,2442,0,409.8,441.8
42,2442,0,251.1,575.0
42,2442,0,557.0,633.5
42,2442,0,551.5,625.0
42,2442,0,251.9,525.0
42,2442,0,289.0,454.0
42,2442,0,421.0,454.8
42,2442,0,277.8,484.0
42,2442,0,275.0,518.0
42,2442,0,566.5,627.0
42,2442,0,407.8,428.0
42,2443,1,391.0,404.5
42,2443,0,440.8,477.5
42,2443,1,519.0,612.0
42,2443,0,458.8,520.5
42,2443,0,424.0,454.0
42,2443,0,274.5,515.5
42,2443,0,289.5,456.0
42,2443,1,231.4,600.0
42,2443,1,317.0,404.5
42,2443,0,310.5,413.8
42,2443,0,558.5,639.0
42,2443,0,276.5,512.5
42,2443,1,231.8,579.5
42,2443,0,277.0,499.0
42,2443,0,250.8,558.0
42,2443,1,334.2,328.5
42,2443,1,418.5,443.0
42,2443,0,309.5,418.5
42,2444,1,524.0,626.0
42,2444,0,442.0,483.0
42,2444,0,276.0,500.5
42,2444,1,391.0,407.8
42,2444,1,229.2,601.0
42,2444,0,276.8,488.0
42,2444,0,274.5,512.0
42,2444,0,460.8,528.0
42,2444,1,7.9,487.0
42,2444,0,424.5,456.5
42,2444,1,296.5,447.8
42,2444,1,419.0,451.5
42,2444,0,273.5,520.0
42,2444,0,249.0,545.0
42,2444,1,297.0,447.5
42,2444,0,289.0,452.5
42,2445,0,443.5,484.5
42,2445,1,391.5,406.5
42,2445,0,593.0,638.0
42,2445,0,276.0,499.5
42,2445,1,528.5,629.5
42,2445,0,274.5,514.5
42,2445,0,277.0,487.5
42,2445,1,228.2,603.5
42,2445,0,426.0,450.0
42,2445,1,296.5,447.5
42,2445,0,462.8,526.5
42,2445,0,248.0,594.0
42,2445,0,500.0,518.5
42,2445,1,333.5,327.8
42,2445,0,248.8,526.0
42,2445,1,419.5,449.0
42,2445,0,309.0,419.5
42,2445,0,81.9,530.5
42,2446,0,443.8,485.0
42,2446,0,245.4,531.0
42,2446,1,390.0,407.0
42,2446,0,16.5,560.0
42,2446,0,274.8,484.0
42,2446,0,463.5,529.5
42,2446,0,273.5,494.2
42,2446,0,600.0,638.0
42,2446,0,426.0,460.5
42,2446,0,294.5,450.5
42,2446,1,532.0,635.0
42,2446,1,378.5,250.2
42,2446,1,532.0,573.0
42,2446,0,276.0,482.2
42,2446,1,314.0,403.0
42,2446,0,37.2,562.0
42,2447,0,443.0,485.5
42,2447,1,389.2,404.5
42,2447,1,219.2,616.5
42,2447,0,240.8,551.0
42,2447,1,534.0,583.0
42,2447,0,463.0,532.5
42,2447,1,329.0,328.0
42,2447,0,267.5,524.5
42,2447,0,306.8,414.8
42,2447,0,15.0,572.0
42,2447,1,534.0,637.0
42,2447,1,418.5,449.5
42,2447,1,313.0,402.5
42,2447,0,425.0,453.5
42,2447,1,378.5,261.8
42,2447,1,293.5,447.5
42,2447,0,284.5,463.8
42,2447,0,423.5,458.0
42,2448,0,436.5,479.5
42,2448,1,382.2,402.0
42,2448,1,208.5,623.5
42,2448,1,530.0,638.0
42,2448,0,260.0,524.0
42,2448,0,230.2,597.0
42,2448,0,457.0,525.5
42,2448,0,262.0,508.0
42,2448,1,306.5,399.0
42,2448,0,418.0,452.5
42,2448,0,300.0,411.8
42,2448,0,231.2,532.0
42,2448,0,276.5,456.5
42,2448,1,306.0,396.2
42,2449,0,436.5,478.8
42,2449,1,380.0,395.5
42,2449,0,226.2,549.0
42,2449,0,457.0,524.5
42,2449,0,259.8,486.5
42,2449,0,296.5,401.8
42,2449,0,258.2,497.0
42,2449,1,202.0,608.5
42,2449,0,227.6,530.0
42,2449,0,257.5,519.0
42,2449,1,534.5,577.5
42,2449,0,417.2,447.0
42,2449,1,5.9,444.0
42,2449,1,410.5,437.5
42,2449,1,533.5,639.0
42,2449,1,158.9,438.2
42,2449,0,500.5,520.0
42,2449,1,202.0,558.5
42,2450,0,435.5,479.0
42,2450,1,378.0,397.0
42,2450,1,69.8,477.0
42,2450,0,257.0,485.5
42,2450,1,409.2,445.0
42,2450,0,457.0,526.5
42,2450,0,256.0,493.8
42,2450,1,302.5,396.8
42,2450,1,155.2,448.0
42,2450,0,386.2,406.2
42,2450,0,295.2,406.0
42,2450,0,398.5,413.0
42,2450,1,280.8,445.0
42,2450,0,224.4,559.0
42,2450,0,399.5,416.2
42,2450,1,318.5,321.0
42,2450,0,416.5,452.8
42,2450,0,398.0,405.2
42,2450,0,254.0,525.5
42,2450,1,409.0,447.5
42,2451,0,435.0,483.0
42,2451,1,377.5,399.5
42,2451,1,51.4,478.2
42,2451,1,408.5,445.5
42,2451,0,457.2,529.5
42,2451,0,268.5,462.5
42,2451,0,253.4,507.5
42,2451,0,254.8,492.5
42,2451,0,293.0,408.5
42,2451,0,220.5,544.0
42,2451,1,538.0,639.5
42,2451,0,385.5,407.0
42,2451,0,503.5,599.0
42,2451,1,152.1,451.0
42,2451,1,539.0,519.0
42,2451,1,538.5,576.0
42,2451,0,398.0,413.8
42,2451,0,269.5,459.5
42,2451,1,300.0,397.5
42,2451,1,278.5,447.5
42,2452,1,146.8,639.5
42,2452,1,360.0,406.0
42,2452,0,422.0,499.5
42,2452,1,392.8,459.0
42,2452,0,182.8,567.0
42,2452,0,222.6,554.5
42,2452,0,226.0,515.0
42,2452,1,279.5,405.5
42,2452,0,244.8,476.5
42,2452,1,548.5,637.5
42,2452,0,379.2,419.0
42,2452,1,623.0,640.0
42,2452,1,15.8,430.5
42,2452,1,625.0,639.5
42,2453,0,424.8,499.8
42,2453,1,361.2,403.8
42,2453,1,149.2,639.0
42,2453,1,394.5,458.5
42,2453,1,281.0,401.0
42,2453,1,630.0,639.5
42,2453,0,225.8,542.0
42,2453,0,184.0,584.0
42,2453,0,402.2,460.5
42,2453,1,281.5,402.5
42,2453,0,227.5,533.5
42,2453,1,552.0,563.0
42,2453,1,631.0,640.0
42,2453,1,553.5,459.0
42,2453,1,246.5,471.5
42,2453,0,449.5,557.0
42,2453,0,274.0,413.8
42,2454,1,361.5,403.5
42,2454,1,144.8,639.5
42,2454,0,424.0,501.0
42,2454,1,552.0,640.0
42,2454,1,281.2,401.2
42,2454,1,395.0,456.0
42,2454,0,226.2,508.8
42,2454,0,181.1,584.0
42,2454,0,222.6,553.5
42,2454,0,402.5,449.0
42,2454,0,274.0,413.5
42,2454,0,449.5,557.5
42,2454,1,632.0,640.0
42,2454,0,402.2,468.8
42,2454,1,245.0,475.5
42,2454,1,556.5,465.0
42,2454,1,280.5,402.0
42,2454,1,552.0,612.5
42,2454,1,244.0,489.0
42,2454,1,630.0,640.0
42,2455,1,140.8,638.0
42,2455,1,358.8,404.5
42,2455,0,177.6,597.0
42,2455,1,391.2,457.5
42,2455,0,421.0,497.8
42,2455,1,277.5,403.5
42,2455,1,632.0,640.0
42,2455,0,223.8,507.5
42,2455,0,270.5,414.0
42,2455,1,552.0,590.0
42,2455,0,222.5,522.5
42,2455,1,550.5,639.5
42,2455,0,380.0,416.0
42,2455,0,378.5,415.0
42,2456,0,418.5,498.5
42,2456,1,356.2,403.5
42,2456,1,631.0,640.0
42,2456,0,397.2,455.5
42,2456,1,276.0,402.5
42,2456,0,381.5,445.0
42,2456,0,39.2,507.0
42,2456,0,381.0,438.5
42,2456,0,445.0,553.0
42,2456,0,268.0,414.2
42,2456,1,396.0,461.0
42,2456,0,238.0,485.0
42,2456,0,173.9,602.0
42,2456,1,135.2,637.0
42,2456,1,251.1,455.5
42,2456,0,381.0,423.0
42,2456,1,548.0,640.0
42,2457,0,418.0,498.0
42,2457,1,355.2,405.0
42,2457,1,632.0,640.0
42,2457,0,171.5,611.5
42,2457,0,396.5,456.0
42,2457,0,236.1,488.0
42,2457,0,267.2,413.2
42,2457,0,444.5,553.5
42,2457,0,217.8,515.5
42,2457,0,216.0,548.0
42,2457,0,445.0,522.0
42,2457,0,444.8,494.5
42,2457,1,250.4,461.0
42,2457,1,131.3,617.5
42,2457,0,380.5,444.0
42,2458,1,352.8,404.5
42,2458,0,442.5,555.0
42,2458,0,263.8,413.0
42,2458,1,633.0,640.0
42,2458,0,34.1,505.8
42,2458,0,415.0,500.0
42,2458,0,372.5,424.8
42,2458,0,360.2,415.0
42,2458,1,125.5,640.0
42,2458,1,351.5,403.0
42,2458,0,394.0,446.8
42,2458,0,212.8,515.0
42,2458,0,230.2,503.5
42,2458,0,377.2,434.8
42,2458,1,549.0,635.0
42,2458,0,211.2,551.5
42,2458,0,374.0,427.5
42,2458,1,550.0,466.5
42,2458,1,270.8,405.0
42,2458,1,245.5,466.0
42,2458,1,550.0,548.5
42,2459,0,54.5,639.5
42,2459,1,109.4,640.0
42,2459,1,347.0,403.8
42,2459,0,412.5,495.8
42,2459,0,389.5,458.8
42,2459,0,257.8,413.0
42,2459,0,440.5,544.5
42,2459,0,226.2,476.8
42,2459,0,155.0,591.0
42,2459,1,266.0,398.0
42,2459,1,551.0,557.0
42,2459,1,550.0,640.0
42,2459,0,373.0,443.0
42,2459,1,381.0,454.5
42,2459,0,355.8,412.8
42,2459,0,372.5,423.5
42,2459,0,440.2,504.5
42,2459,1,347.5,403.5
42,2459,0,201.1,564.5
42,2459,0,389.5,468.8
42,2459,1,238.5,460.5
42,2460,1,344.2,402.5
42,2460,0,409.8,500.2
42,2460,1,550.5,639.0
42,2460,0,437.2,561.0
42,2460,0,365.5,421.8
42,2460,0,254.0,409.0
42,2460,1,378.0,459.8
42,2460,0,198.4,526.0
42,2460,0,219.2,500.8
42,2460,0,37.5,640.0
42,2460,0,353.0,413.5
42,2460,1,261.8,401.0
42,2460,0,221.0,488.5
42,2460,0,146.2,639.0
42,2460,1,343.5,401.0
42,2460,0,386.0,455.0
42,2460,1,553.0,559.5
42,2460,0,368.8,419.0
42,2460,0,366.8,426.0
42,2461,1,340.5,403.0
42,2461,1,341.0,404.5
42,2461,0,250.0,412.0
42,2461,1,374.5,459.8
42,2461,0,407.0,501.2
42,2461,0,214.0,510.5
42,2461,0,435.2,557.0
42,2461,0,139.2,615.5
42,2461,0,139.2,568.5
42,2461,0,229.5,461.5
42,2461,1,552.0,639.5
42,2461,1,551.0,640.0
42,2461,0,361.0,413.5
42,2461,0,194.0,536.0
42,2461,1,230.2,465.8
42,2462,1,338.0,403.5
42,2462,0,246.0,416.0
42,2462,1,558.0,639.0
42,2462,1,372.8,463.8
42,2462,0,381.0,457.0
42,2462,0,210.8,480.5
42,2462,0,406.0,501.0
42,2462,0,185.0,555.0
42,2462,0,234.4,433.5
42,2462,0,434.5,547.5
42,2462,1,254.2,405.5
42,2462,1,557.0,639.5
42,2462,0,125.4,602.5
42,2462,1,64.4,640.0
42,2462,0,358.5,413.5
42,2463,1,337.5,407.5
42,2463,0,245.1,421.0
42,2463,0,381.5,467.8
42,2463,0,406.5,514.5
42,2463,0,364.8,453.0
42,2463,0,438.0,577.5
42,2463,1,372.5,471.2
42,2463,0,119.3,631.0
42,2463,0,231.8,425.0
42,2463,0,182.1,545.0
42,2463,1,254.2,408.8
42,2463,0,205.2,525.0
42,2463,0,204.0,524.5
42,2463,0,364.5,446.8
42,2463,1,373.0,471.5
42,2463,0,3.3,485.5
42,2463,1,61.2,640.0
42,2463,1,570.0,640.0
42,2463,1,181.5,545.0
42,2463,0,438.0,524.0
42,2464,1,335.0,410.5
42,2464,0,380.0,472.5
42,2464,0,242.2,425.5
42,2464,0,107.3,638.0
42,2464,1,44.8,640.0
42,2464,0,405.0,517.5
42,2464,0,357.0,424.0
42,2464,1,70.8,455.0
42,2464,1,41.2,640.0
42,2464,1,47.8,492.5
42,2464,1,251.5,416.2
42,2464,0,200.5,530.5
42,2464,1,45.6,639.0
42,2464,0,358.0,427.2
42,2464,0,220.2,484.8
42,2464,1,371.5,474.5
42,2464,1,576.0,494.0
42,2464,0,437.5,588.0
42,2464,0,344.5,421.5
42,2464,0,361.0,431.0
42,2464,0,361.8,436.0
42,2464,0,173.4,600.0
42,2464,0,437.2,537.0
42,2464,1,574.0,640.0
42,2464,1,67.1,446.2
42,2464,0,229.6,437.5
42,2464,0,177.8,575.5
42,2464,1,250.5,412.5
42,2464,1,336.5,411.2
42,2465,1,30.3,639.0
42,2465,1,334.0,413.5
42,2465,0,380.0,469.0
42,2465,1,248.8,416.8
42,2465,0,168.8,609.5
42,2465,0,405.0,522.5
42,2465,0,361.5,438.5
42,2465,0,227.1,439.0
42,2465,0,240.0,428.8
42,2465,1,24.0,504.8
42,2465,0,439.0,570.0
42,2465,0,356.5,433.0
42,2465,0,171.1,564.5
42,2465,1,583.0,498.0
42,2465,0,197.6,538.5
42,2465,0,343.0,423.5
42,2465,0,199.6,518.5
42,2465,0,200.6,500.0
42,2465,0,102.0,639.5
42,2465,0,358.2,436.0
42,2465,0,217.0,488.5
42,2466,1,599.0,640.0
42,2466,0,381.2,476.5
42,2466,1,335.0,407.5
42,2466,0,407.5,522.0
42,2466,0,240.2,428.0
42,2466,0,442.5,584.5
42,2466,0,195.2,541.5
42,2466,0,197.8,506.2
42,2466,0,165.5,563.5
42,2466,0,226.4,441.5
42,2466,0,225.5,451.2
42,2466,1,10.1,639.5
42,2466,0,357.0,420.0
42,2466,0,361.5,424.2
42,2466,1,249.9,414.8
42,2466,1,10.0,514.0
42,2466,1,337.0,406.5
42,2466,1,598.0,617.5
42,2466,0,196.8,525.5
42,2466,1,372.5,475.0
42,2467,0,237.8,426.5
42,2467,0,380.5,476.0
42,2467,1,334.0,411.5
42,2467,0,406.5,526.0
42,2467,1,18.4,483.5
42,2467,1,612.0,640.0
42,2467,0,361.5,440.5
42,2467,1,246.5,415.2
42,2467,0,443.5,571.0
42,2467,1,609.0,505.5
42,2467,1,212.2,488.2
42,2467,0,211.8,487.8
42,2467,0,194.0,508.5
42,2467,0,630.0,414.8
42,2467,0,224.8,433.0
42,2467,0,356.0,437.2
42,2467,1,371.5,478.5
42,2468,1,629.0,639.0
42,2468,1,332.8,414.0
42,2468,0,235.1,428.0
42,2468,1,245.2,417.8
42,2468,0,381.0,485.2
42,2468,0,12.9,484.0
42,2468,0,220.9,450.0
42,2468,1,371.5,484.0
42,2468,0,189.5,514.0
42,2468,0,342.0,425.2
42,2468,1,332.5,414.0
42,2468,0,361.0,447.5
42,2468,1,630.0,525.5
42,2468,0,220.0,458.0
42,2468,1,370.5,483.5
42,2468,0,410.0,534.0
42,2469,0,234.0,429.5
42,2469,1,332.2,418.2
42,2469,0,380.5,480.0
42,2469,1,244.0,416.0
42,2469,1,371.0,482.0
42,2469,1,370.2,486.0
42,2469,1,332.2,418.2
42,2469,0,356.8,435.2
42,2469,0,205.5,501.2
42,2469,0,354.5,430.5
42,2469,0,218.5,455.0
42,2469,0,360.2,443.2
42,2469,0,217.9,470.0
42,2470,0,232.2,436.0
42,2470,1,372.0,490.5
42,2470,1,332.2,419.0
42,2470,0,216.2,452.0
42,2470,0,412.0,549.5
42,2470,0,24.5,630.5
42,2470,1,242.5,420.5
42,2470,0,382.0,477.5
42,2470,1,371.0,487.5
42,2470,0,361.5,453.0
42,2470,0,354.5,433.5
42,2470,0,216.5,446.0
42,2470,0,341.0,432.0
42,2470,0,454.8,621.5
42,2470,0,360.5,448.0
42,2470,0,202.8,506.5
42,2470,0,228.5,435.0
42,2471,0,229.5,436.5
42,2471,1,330.0,421.5
42,2471,0,414.5,551.0
42,2471,0,212.5,469.8
42,2471,0,381.0,485.5
42,2471,1,371.5,488.5
42,2471,1,370.0,491.5
42,2471,0,212.8,455.0
42,2471,1,240.5,423.5
42,2471,0,172.0,570.0
42,2471,0,637.0,480.5
42,2471,1,329.8,421.0
42,2471,0,221.1,438.8
42,2471,0,197.8,498.0
42,2471,0,356.0,435.0
42,2471,0,412.8,552.0
42,2472,0,228.8,439.5
42,2472,1,373.0,496.5
42,2472,1,331.0,421.0
42,2472,0,467.2,602.5
42,2472,0,417.5,562.0
42,2472,0,211.0,449.5
42,2472,1,240.5,420.8
42,2472,0,211.0,472.5
42,2472,1,372.5,494.0
42,2472,0,167.2,579.0
42,2472,0,354.5,433.0
42,2472,0,210.0,484.5
42,2472,0,607.5,446.5
42,2472,0,411.0,557.5
42,2472,0,341.0,435.0
42,2472,1,199.9,507.0
42,2472,0,219.8,435.5
42,2473,0,226.9,443.5
42,2473,1,372.5,499.0
42,2473,1,330.5,423.0
42,2473,0,189.5,523.0
42,2473,1,238.6,426.0
42,2473,1,372.0,497.5
42,2473,0,340.5,438.0
42,2473,0,353.8,435.2
42,2473,1,197.5,512.0
42,2473,0,162.2,590.0
42,2473,0,634.5,447.0
42,2473,0,216.6,432.5
42,2473,0,383.0,489.0
42,2473,0,470.5,572.0
42,2473,0,10.6,518.5
42,2473,0,419.5,566.5
42,2473,0,226.0,438.0
42,2473,0,216.9,443.0
42,2473,0,619.5,449.0
42,2473,0,361.0,462.5
42,2474,1,329.5,423.5
42,2474,0,224.8,443.8
42,2474,1,329.5,422.0
42,2474,0,104.4,634.0
42,2474,1,6.0,495.5
